time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.086500,522.277053,58.936775,11.702083,12.692721,581.203100,0.000000
0.087000,522.390486,58.803507,11.733555,12.692815,581.183235,0.000000
0.087500,522.503449,58.671259,11.764817,12.692691,581.163921,0.000000
0.088000,522.615946,58.540016,11.795874,12.692352,581.145146,0.000000
0.088500,522.727980,58.409761,11.826727,12.691804,581.126897,0.000000
0.089000,522.839556,58.280477,11.857381,12.691049,581.109161,0.000000
0.089500,522.950677,58.152150,11.887837,12.690093,581.091928,0.000000
0.090000,523.061348,58.024762,11.918100,12.688937,581.075185,0.000000
0.090500,523.171572,57.898298,11.948173,12.687586,581.058920,0.000000
0.091000,523.281355,57.772744,11.978058,12.686045,581.043123,0.000000
0.091500,523.390700,57.648082,12.007758,12.684316,581.027782,0.000000
0.092000,523.499612,57.524298,12.037277,12.682403,581.012887,0.000000
0.092500,523.608095,57.401378,12.066618,12.680309,580.998427,0.000000
0.093000,523.716154,57.279305,12.095782,12.678039,580.984391,0.000000
0.093500,523.823793,57.158066,12.124774,12.675596,580.970769,0.000000
0.094000,523.931016,57.037646,12.153596,12.672983,580.957551,0.000000
0.094500,524.037829,56.918030,12.182251,12.670204,580.944727,0.000000
0.095000,524.144236,56.799203,12.210742,12.667262,580.932288,0.000000
0.095500,524.250242,56.681154,12.239071,12.664161,580.920224,0.000000
0.096000,524.355851,56.563866,12.267242,12.660903,580.908525,0.000000
0.096500,524.461067,56.447327,12.295256,12.657493,580.897184,0.000000
0.097000,524.565896,56.331523,12.323117,12.653933,580.886191,0.000000
0.097500,524.670342,56.216441,12.350827,12.650226,580.875537,0.000000
0.098000,524.774409,56.102067,12.378390,12.646376,580.865214,0.000000
0.098500,524.878103,55.988390,12.405806,12.642386,580.855213,0.000000
0.099000,524.981427,55.875396,12.433080,12.638258,580.845527,0.000000
0.099500,525.084387,55.763072,12.460213,12.633996,580.836148,0.000000
0.100000,525.186987,55.651406,12.487208,12.629603,580.827067,0.000000
0.100500,525.289231,55.540387,12.514067,12.625082,580.818278,0.000000
0.101000,525.391125,55.430002,12.540794,12.620435,580.809772,0.000000
0.101500,525.492672,55.320240,12.567389,12.615666,580.801542,0.000000
