time(s),hip_angle(deg),hip_velocity(deg/s)
1.327500,-0.086205,-2.031047
1.328000,-0.087219,-2.029095
1.328500,-0.088233,-2.027143
1.329000,-0.089245,-2.025189
1.329500,-0.090257,-2.023234
1.330000,-0.091268,-2.021278
1.330500,-0.092277,-2.019320
1.331000,-0.093286,-2.017361
1.331500,-0.094294,-2.015400
1.332000,-0.095300,-2.013439
1.332500,-0.096306,-2.011476
1.333000,-0.097311,-2.009511
1.333500,-0.098315,-2.007546
1.334000,-0.099318,-2.005579
1.334500,-0.100319,-2.003611
1.335000,-0.101320,-2.001641
1.335500,-0.102320,-1.999671
1.336000,-0.103319,-1.997699
1.336500,-0.104317,-1.995726
1.337000,-0.105314,-1.993751
1.337500,-0.106309,-1.991775
1.338000,-0.107304,-1.989798
1.338500,-0.108298,-1.987820
1.339000,-0.109291,-1.985841
1.339500,-0.110283,-1.983860
1.340000,-0.111274,-1.981878
1.340500,-0.112264,-1.979895
1.341000,-0.113253,-1.977911
1.341500,-0.114241,-1.975925
1.342000,-0.115228,-1.973938
1.342500,-0.116214,-1.971950
1.343000,-0.117199,-1.969961
1.343500,-0.118183,-1.967970
1.344000,-0.119166,-1.965979
1.344500,-0.120148,-1.963986
1.345000,-0.121129,-1.961992
1.345500,-0.122109,-1.959996
1.346000,-0.123088,-1.958000
1.346500,-0.124066,-1.956002
1.347000,-0.125043,-1.954003
1.347500,-0.126019,-1.952003
1.348000,-0.126994,-1.950002
1.348500,-0.127968,-1.948000
1.349000,-0.128941,-1.945996
1.349500,-0.129913,-1.943992
1.350000,-0.130884,-1.941986
1.350500,-0.131854,-1.939979
1.351000,-0.132823,-1.937971
1.351500,-0.133791,-1.935961
1.352000,-0.134758,-1.933951
1.352500,-0.135724,-1.931939
1.353000,-0.136689,-1.929927
1.353500,-0.137653,-1.927913
1.354000,-0.138616,-1.925898
1.354500,-0.139578,-1.923882
1.355000,-0.140538,-1.921865
1.355500,-0.141498,-1.919846
1.356000,-0.142457,-1.917827
1.356500,-0.143415,-1.915806
1.357000,-0.144372,-1.913785
1.357500,-0.145328,-1.911762
1.358000,-0.146283,-1.909738
1.358500,-0.147237,-1.907713
1.359000,-0.148190,-1.905687
1.359500,-0.149141,-1.903660
1.360000,-0.150092,-1.901632
1.360500,-0.151042,-1.899603
1.361000,-0.151991,-1.897573
1.361500,-0.152939,-1.895541
1.362000,-0.153885,-1.893509
1.362500,-0.154831,-1.891476
1.363000,-0.155776,-1.889441
1.363500,-0.156719,-1.887406
1.364000,-0.157662,-1.885369
1.364500,-0.158604,-1.883331
1.365000,-0.159544,-1.881293
1.365500,-0.160484,-1.879253
1.366000,-0.161423,-1.877212
1.366500,-0.162360,-1.875170
1.367000,-0.163297,-1.873128
1.367500,-0.164232,-1.871084
1.368000,-0.165167,-1.869039
1.368500,-0.166100,-1.866993
1.369000,-0.167033,-1.864946
1.369500,-0.167964,-1.862898
1.370000,-0.168895,-1.860849
1.370500,-0.169824,-1.858800
1.371000,-0.170753,-1.856749
1.371500,-0.171680,-1.854697
1.372000,-0.172606,-1.852644
1.372500,-0.173531,-1.850590
1.373000,-0.174456,-1.848536
1.373500,-0.175379,-1.846480
1.374000,-0.176301,-1.844423
1.374500,-0.177222,-1.842365
1.375000,-0.178143,-1.840307
1.375500,-0.179062,-1.838247
1.376000,-0.179980,-1.836187
1.376500,-0.180897,-1.834125
1.377000,-0.181813,-1.832063
1.377500,-0.182728,-1.829999
1.378000,-0.183642,-1.827935
1.378500,-0.184555,-1.825870
1.379000,-0.185467,-1.823804
1.379500,-0.186378,-1.821736
1.380000,-0.187287,-1.819668
1.380500,-0.188196,-1.817599
1.381000,-0.189104,-1.815530
1.381500,-0.190011,-1.813459
1.382000,-0.190916,-1.811387
1.382500,-0.191821,-1.809315
1.383000,-0.192725,-1.807241
1.383500,-0.193627,-1.805167
1.384000,-0.194529,-1.803091
1.384500,-0.195429,-1.801015
1.385000,-0.196329,-1.798938
1.385500,-0.197227,-1.796860
1.386000,-0.198125,-1.794782
1.386500,-0.199021,-1.792702
1.387000,-0.199916,-1.790621
1.387500,-0.200810,-1.788540
1.388000,-0.201704,-1.786458
1.388500,-0.202596,-1.784375
1.389000,-0.203487,-1.782291
1.389500,-0.204377,-1.780206
1.390000,-0.205266,-1.778120
1.390500,-0.206154,-1.776034
1.391000,-0.207041,-1.773946
1.391500,-0.207927,-1.771858
1.392000,-0.208812,-1.769769
1.392500,-0.209696,-1.767680
1.393000,-0.210579,-1.765589
1.393500,-0.211460,-1.763497
1.394000,-0.212341,-1.761405
1.394500,-0.213221,-1.759312
1.395000,-0.214099,-1.757218
1.395500,-0.214977,-1.755123
1.396000,-0.215853,-1.753028
1.396500,-0.216729,-1.750932
1.397000,-0.217603,-1.748835
1.397500,-0.218477,-1.746737
1.398000,-0.219349,-1.744638
1.398500,-0.220220,-1.742539
1.399000,-0.221090,-1.740439
1.399500,-0.221960,-1.738338
1.400000,-0.222828,-1.736236
1.400500,-0.223695,-1.734133
1.401000,-0.224561,-1.732030
1.401500,-0.225426,-1.729926
1.402000,-0.226290,-1.727821
1.402500,-0.227153,-1.725716
1.403000,-0.228014,-1.723609
1.403500,-0.228875,-1.721502
1.404000,-0.229735,-1.719395
1.404500,-0.230593,-1.717286
1.405000,-0.231451,-1.715177
1.405500,-0.232308,-1.713067
1.406000,-0.233163,-1.710956
1.406500,-0.234018,-1.708845
1.407000,-0.234871,-1.706733
1.407500,-0.235723,-1.704620
1.408000,-0.236574,-1.702506
1.408500,-0.237425,-1.700392
1.409000,-0.238274,-1.698277
1.409500,-0.239122,-1.696162
1.410000,-0.239969,-1.694045
1.410500,-0.240815,-1.691928
1.411000,-0.241660,-1.689811
1.411500,-0.242504,-1.687692
1.412000,-0.243346,-1.685573
1.412500,-0.244188,-1.683453
1.413000,-0.245029,-1.681333
1.413500,-0.245868,-1.679212
1.414000,-0.246707,-1.677090
1.414500,-0.247544,-1.674968
1.415000,-0.248381,-1.672845
1.415500,-0.249216,-1.670721
1.416000,-0.250050,-1.668597
1.416500,-0.250884,-1.666472
1.417000,-0.251716,-1.664346
1.417500,-0.252547,-1.662220
1.418000,-0.253377,-1.660093
1.418500,-0.254206,-1.657965
1.419000,-0.255034,-1.655837
1.419500,-0.255861,-1.653708
1.420000,-0.256687,-1.651579
1.420500,-0.257511,-1.649449
1.421000,-0.258335,-1.647318
1.421500,-0.259158,-1.645187
1.422000,-0.259979,-1.643055
1.422500,-0.260800,-1.640923
1.423000,-0.261619,-1.638790
1.423500,-0.262437,-1.636656
1.424000,-0.263255,-1.634522
1.424500,-0.264071,-1.632387
1.425000,-0.264886,-1.630251
1.425500,-0.265700,-1.628115
1.426000,-0.266513,-1.625979
1.426500,-0.267325,-1.623842
1.427000,-0.268136,-1.621704
1.427500,-0.268945,-1.619566
1.428000,-0.269754,-1.617427
1.428500,-0.270562,-1.615288
1.429000,-0.271368,-1.613148
1.429500,-0.272174,-1.611007
1.430000,-0.272978,-1.608866
1.430500,-0.273782,-1.606725
1.431000,-0.274584,-1.604582
1.431500,-0.275385,-1.602440
1.432000,-0.276185,-1.600297
1.432500,-0.276984,-1.598153
1.433000,-0.277782,-1.596009
1.433500,-0.278579,-1.593864
1.434000,-0.279375,-1.591719
1.434500,-0.280170,-1.589573
1.435000,-0.280964,-1.587427
1.435500,-0.281756,-1.585280
1.436000,-0.282548,-1.583133
1.436500,-0.283338,-1.580985
1.437000,-0.284128,-1.578836
1.437500,-0.284916,-1.576688
1.438000,-0.285703,-1.574538
1.438500,-0.286490,-1.572389
1.439000,-0.287275,-1.570238
1.439500,-0.288059,-1.568088
1.440000,-0.288842,-1.565937
1.440500,-0.289624,-1.563785
1.441000,-0.290404,-1.561633
1.441500,-0.291184,-1.559480
1.442000,-0.291963,-1.557327
1.442500,-0.292740,-1.555174
1.443000,-0.293517,-1.553020
1.443500,-0.294292,-1.550865
1.444000,-0.295067,-1.548710
1.444500,-0.295840,-1.546555
1.445000,-0.296612,-1.544399
1.445500,-0.297383,-1.542243
1.446000,-0.298153,-1.540087
1.446500,-0.298922,-1.537930
1.447000,-0.299690,-1.535772
1.447500,-0.300457,-1.533614
1.448000,-0.301223,-1.531456
1.448500,-0.301987,-1.529298
1.449000,-0.302751,-1.527138
1.449500,-0.303514,-1.524979
1.450000,-0.304275,-1.522819
1.450500,-0.305035,-1.520659
1.451000,-0.305795,-1.518498
1.451500,-0.306553,-1.516337
1.452000,-0.307310,-1.514176
1.452500,-0.308066,-1.512014
1.453000,-0.308821,-1.509851
1.453500,-0.309575,-1.507689
1.454000,-0.310327,-1.505526
1.454500,-0.311079,-1.503362
1.455000,-0.311830,-1.501199
1.455500,-0.312579,-1.499035
1.456000,-0.313328,-1.496870
1.456500,-0.314075,-1.494705
1.457000,-0.314821,-1.492540
1.457500,-0.315566,-1.490375
1.458000,-0.316310,-1.488209
1.458500,-0.317053,-1.486043
1.459000,-0.317795,-1.483876
1.459500,-0.318536,-1.481709
1.460000,-0.319276,-1.479542
1.460500,-0.320015,-1.477375
1.461000,-0.320752,-1.475207
1.461500,-0.321489,-1.473039
1.462000,-0.322224,-1.470870
1.462500,-0.322959,-1.468701
1.463000,-0.323692,-1.466532
1.463500,-0.324424,-1.464363
1.464000,-0.325155,-1.462193
1.464500,-0.325885,-1.460023
1.465000,-0.326614,-1.457853
1.465500,-0.327342,-1.455682
1.466000,-0.328069,-1.453511
1.466500,-0.328794,-1.451340
1.467000,-0.329519,-1.449169
1.467500,-0.330242,-1.446997
1.468000,-0.330965,-1.444825
1.468500,-0.331686,-1.442653
1.469000,-0.332406,-1.440480
1.469500,-0.333126,-1.438307
1.470000,-0.333844,-1.436134
1.470500,-0.334561,-1.433961
1.471000,-0.335277,-1.431787
1.471500,-0.335991,-1.429613
1.472000,-0.336705,-1.427439
1.472500,-0.337418,-1.425265
1.473000,-0.338129,-1.423090
1.473500,-0.338840,-1.420916
1.474000,-0.339549,-1.418741
1.474500,-0.340257,-1.416565
1.475000,-0.340965,-1.414390
1.475500,-0.341671,-1.412214
1.476000,-0.342376,-1.410038
1.476500,-0.343080,-1.407862
1.477000,-0.343782,-1.405686
1.477500,-0.344484,-1.403509
1.478000,-0.345185,-1.401332
1.478500,-0.345884,-1.399155
1.479000,-0.346583,-1.396978
1.479500,-0.347280,-1.394800
1.480000,-0.347977,-1.392623
1.480500,-0.348672,-1.390445
1.481000,-0.349366,-1.388267
1.481500,-0.350059,-1.386089
1.482000,-0.350751,-1.383911
1.482500,-0.351442,-1.381732
1.483000,-0.352132,-1.379553
1.483500,-0.352820,-1.377375
1.484000,-0.353508,-1.375196
1.484500,-0.354194,-1.373016
1.485000,-0.354880,-1.370837
1.485500,-0.355564,-1.368658
1.486000,-0.356247,-1.366478
1.486500,-0.356930,-1.364298
1.487000,-0.357611,-1.362118
1.487500,-0.358291,-1.359938
1.488000,-0.358969,-1.357758
1.488500,-0.359647,-1.355578
1.489000,-0.360324,-1.353397
1.489500,-0.361000,-1.351216
1.490000,-0.361674,-1.349036
1.490500,-0.362348,-1.346855
1.491000,-0.363020,-1.344674
1.491500,-0.363691,-1.342493
1.492000,-0.364361,-1.340311
1.492500,-0.365030,-1.338130
1.493000,-0.365698,-1.335949
1.493500,-0.366365,-1.333767
1.494000,-0.367031,-1.331586
1.494500,-0.367696,-1.329404
1.495000,-0.368359,-1.327222
1.495500,-0.369022,-1.325040
1.496000,-0.369683,-1.322858
1.496500,-0.370344,-1.320676
1.497000,-0.371003,-1.318494
1.497500,-0.371661,-1.316312
1.498000,-0.372318,-1.314129
1.498500,-0.372974,-1.311947
1.499000,-0.373629,-1.309764
1.499500,-0.374283,-1.307582
1.500000,-0.374935,-1.305399
1.500500,-0.375587,-1.303217
1.501000,-0.376238,-1.301034
1.501500,-0.376887,-1.298851
1.502000,-0.377535,-1.296669
1.502500,-0.378183,-1.294486
1.503000,-0.378829,-1.292303
1.503500,-0.379474,-1.290120
1.504000,-0.380118,-1.287937
1.504500,-0.380761,-1.285754
1.505000,-0.381402,-1.283571
1.505500,-0.382043,-1.281388
1.506000,-0.382683,-1.279205
1.506500,-0.383321,-1.277022
1.507000,-0.383959,-1.274839
1.507500,-0.384595,-1.272656
1.508000,-0.385230,-1.270473
1.508500,-0.385864,-1.268290
1.509000,-0.386497,-1.266107
1.509500,-0.387129,-1.263924
1.510000,-0.387760,-1.261741
1.510500,-0.388390,-1.259558
1.511000,-0.389019,-1.257375
1.511500,-0.389646,-1.255192
1.512000,-0.390273,-1.253009
1.512500,-0.390898,-1.250826
1.513000,-0.391522,-1.248643
1.513500,-0.392146,-1.246460
1.514000,-0.392768,-1.244277
1.514500,-0.393389,-1.242094
1.515000,-0.394009,-1.239911
1.515500,-0.394628,-1.237728
1.516000,-0.395245,-1.235546
1.516500,-0.395862,-1.233363
1.517000,-0.396478,-1.231180
1.517500,-0.397092,-1.228998
1.518000,-0.397706,-1.226815
1.518500,-0.398318,-1.224633
1.519000,-0.398929,-1.222450
1.519500,-0.399539,-1.220268
1.520000,-0.400148,-1.218086
1.520500,-0.400756,-1.215904
1.521000,-0.401363,-1.213721
1.521500,-0.401969,-1.211539
1.522000,-0.402574,-1.209357
1.522500,-0.403177,-1.207176
1.523000,-0.403780,-1.204994
1.523500,-0.404381,-1.202812
1.524000,-0.404981,-1.200631
1.524500,-0.405581,-1.198449
1.525000,-0.406179,-1.196268
1.525500,-0.406776,-1.194086
1.526000,-0.407372,-1.191905
1.526500,-0.407967,-1.189724
1.527000,-0.408560,-1.187543
1.527500,-0.409153,-1.185362
1.528000,-0.409745,-1.183182
1.528500,-0.410335,-1.181001
1.529000,-0.410925,-1.178821
1.529500,-0.411513,-1.176640
1.530000,-0.412100,-1.174460
1.530500,-0.412686,-1.172280
1.531000,-0.413271,-1.170100
1.531500,-0.413855,-1.167920
1.532000,-0.414438,-1.165741
1.532500,-0.415020,-1.163561
1.533000,-0.415601,-1.161382
1.533500,-0.416180,-1.159203
1.534000,-0.416759,-1.157024
1.534500,-0.417336,-1.154845
1.535000,-0.417913,-1.152666
1.535500,-0.418488,-1.150488
1.536000,-0.419062,-1.148309
1.536500,-0.419635,-1.146131
1.537000,-0.420207,-1.143953
1.537500,-0.420778,-1.141775
1.538000,-0.421348,-1.139598
1.538500,-0.421916,-1.137420
1.539000,-0.422484,-1.135243
1.539500,-0.423051,-1.133066
1.540000,-0.423616,-1.130889
1.540500,-0.424180,-1.128712
1.541000,-0.424744,-1.126536
1.541500,-0.425306,-1.124359
1.542000,-0.425867,-1.122183
1.542500,-0.426427,-1.120007
1.543000,-0.426986,-1.117832
1.543500,-0.427544,-1.115656
1.544000,-0.428100,-1.113481
1.544500,-0.428656,-1.111306
1.545000,-0.429211,-1.109131
1.545500,-0.429764,-1.106957
1.546000,-0.430316,-1.104783
1.546500,-0.430868,-1.102609
1.547000,-0.431418,-1.100435
1.547500,-0.431967,-1.098261
1.548000,-0.432515,-1.096088
1.548500,-0.433062,-1.093915
1.549000,-0.433608,-1.091742
1.549500,-0.434153,-1.089569
1.550000,-0.434696,-1.087397
1.550500,-0.435239,-1.085225
1.551000,-0.435781,-1.083053
1.551500,-0.436321,-1.080881
1.552000,-0.436860,-1.078710
1.552500,-0.437399,-1.076539
1.553000,-0.437936,-1.074368
1.553500,-0.438472,-1.072198
1.554000,-0.439007,-1.070028
1.554500,-0.439541,-1.067858
1.555000,-0.440074,-1.065688
1.555500,-0.440605,-1.063519
1.556000,-0.441136,-1.061350
1.556500,-0.441666,-1.059181
1.557000,-0.442194,-1.057013
1.557500,-0.442722,-1.054845
1.558000,-0.443248,-1.052677
1.558500,-0.443773,-1.050509
1.559000,-0.444297,-1.048342
1.559500,-0.444821,-1.046175
1.560000,-0.445343,-1.044009
1.560500,-0.445863,-1.041842
1.561000,-0.446383,-1.039676
1.561500,-0.446902,-1.037511
1.562000,-0.447420,-1.035345
1.562500,-0.447936,-1.033180
1.563000,-0.448452,-1.031016
1.563500,-0.448966,-1.028851
1.564000,-0.449480,-1.026688
1.564500,-0.449992,-1.024524
1.565000,-0.450503,-1.022361
1.565500,-0.451013,-1.020198
1.566000,-0.451522,-1.018035
1.566500,-0.452030,-1.015873
1.567000,-0.452537,-1.013711
1.567500,-0.453043,-1.011550
1.568000,-0.453547,-1.009388
1.568500,-0.454051,-1.007228
1.569000,-0.454554,-1.005067
1.569500,-0.455055,-1.002907
1.570000,-0.455555,-1.000747
1.570500,-0.456055,-0.998588
1.571000,-0.456553,-0.996429
1.571500,-0.457050,-0.994271
1.572000,-0.457546,-0.992113
1.572500,-0.458041,-0.989955
1.573000,-0.458535,-0.987797
1.573500,-0.459028,-0.985641
1.574000,-0.459520,-0.983484
1.574500,-0.460010,-0.981328
1.575000,-0.460500,-0.979172
1.575500,-0.460988,-0.977017
1.576000,-0.461476,-0.974862
1.576500,-0.461962,-0.972707
1.577000,-0.462447,-0.970553
1.577500,-0.462932,-0.968399
1.578000,-0.463415,-0.966246
1.578500,-0.463897,-0.964093
1.579000,-0.464378,-0.961941
1.579500,-0.464858,-0.959789
1.580000,-0.465336,-0.957637
1.580500,-0.465814,-0.955486
1.581000,-0.466291,-0.953335
1.581500,-0.466766,-0.951185
1.582000,-0.467241,-0.949035
1.582500,-0.467714,-0.946886
1.583000,-0.468187,-0.944737
1.583500,-0.468658,-0.942588
1.584000,-0.469128,-0.940440
1.584500,-0.469597,-0.938293
1.585000,-0.470065,-0.936146
1.585500,-0.470532,-0.933999
1.586000,-0.470998,-0.931853
1.586500,-0.471463,-0.929707
1.587000,-0.471927,-0.927562
1.587500,-0.472390,-0.925417
1.588000,-0.472851,-0.923273
1.588500,-0.473312,-0.921129
1.589000,-0.473771,-0.918985
1.589500,-0.474230,-0.916843
1.590000,-0.474687,-0.914700
1.590500,-0.475143,-0.912558
1.591000,-0.475599,-0.910417
1.591500,-0.476053,-0.908276
1.592000,-0.476506,-0.906136
1.592500,-0.476958,-0.903996
1.593000,-0.477409,-0.901856
1.593500,-0.477859,-0.899717
1.594000,-0.478307,-0.897579
1.594500,-0.478755,-0.895441
1.595000,-0.479202,-0.893304
1.595500,-0.479647,-0.891167
1.596000,-0.480092,-0.889031
1.596500,-0.480535,-0.886895
1.597000,-0.480978,-0.884759
1.597500,-0.481419,-0.882625
1.598000,-0.481859,-0.880491
1.598500,-0.482298,-0.878357
1.599000,-0.482737,-0.876224
1.599500,-0.483174,-0.874091
1.600000,-0.483610,-0.871959
1.600500,-0.484045,-0.869828
1.601000,-0.484478,-0.867697
1.601500,-0.484911,-0.865566
1.602000,-0.485343,-0.863436
1.602500,-0.485774,-0.861307
1.603000,-0.486203,-0.859178
1.603500,-0.486632,-0.857050
1.604000,-0.487059,-0.854922
1.604500,-0.487486,-0.852795
1.605000,-0.487911,-0.850669
1.605500,-0.488335,-0.848543
1.606000,-0.488758,-0.846417
1.606500,-0.489180,-0.844293
1.607000,-0.489602,-0.842168
1.607500,-0.490022,-0.840045
1.608000,-0.490441,-0.837922
1.608500,-0.490858,-0.835799
1.609000,-0.491275,-0.833678
1.609500,-0.491691,-0.831556
1.610000,-0.492106,-0.829436
1.610500,-0.492519,-0.827316
1.611000,-0.492932,-0.825196
1.611500,-0.493344,-0.823077
1.612000,-0.493754,-0.820959
1.612500,-0.494163,-0.818841
1.613000,-0.494572,-0.816724
1.613500,-0.494979,-0.814608
1.614000,-0.495385,-0.812492
1.614500,-0.495791,-0.810377
1.615000,-0.496195,-0.808262
1.615500,-0.496598,-0.806148
1.616000,-0.497000,-0.804035
1.616500,-0.497401,-0.801922
1.617000,-0.497801,-0.799810
1.617500,-0.498200,-0.797699
1.618000,-0.498597,-0.795588
1.618500,-0.498994,-0.793478
1.619000,-0.499390,-0.791368
1.619500,-0.499784,-0.789259
1.620000,-0.500178,-0.787151
1.620500,-0.500570,-0.785044
1.621000,-0.500962,-0.782937
1.621500,-0.501352,-0.780830
1.622000,-0.501742,-0.778725
1.622500,-0.502130,-0.776620
1.623000,-0.502517,-0.774516
1.623500,-0.502903,-0.772412
1.624000,-0.503289,-0.770309
1.624500,-0.503673,-0.768207
1.625000,-0.504056,-0.766105
1.625500,-0.504438,-0.764004
1.626000,-0.504819,-0.761904
1.626500,-0.505199,-0.759804
1.627000,-0.505577,-0.757705
1.627500,-0.505955,-0.755607
1.628000,-0.506332,-0.753510
1.628500,-0.506708,-0.751413
1.629000,-0.507082,-0.749317
1.629500,-0.507456,-0.747221
1.630000,-0.507829,-0.745127
1.630500,-0.508200,-0.743033
1.631000,-0.508571,-0.740939
1.631500,-0.508940,-0.738847
1.632000,-0.509308,-0.736755
1.632500,-0.509676,-0.734663
1.633000,-0.510042,-0.732573
1.633500,-0.510407,-0.730483
1.634000,-0.510771,-0.728394
1.634500,-0.511135,-0.726306
1.635000,-0.511497,-0.724218
1.635500,-0.511858,-0.722131
1.636000,-0.512218,-0.720045
1.636500,-0.512577,-0.717960
1.637000,-0.512935,-0.715875
1.637500,-0.513292,-0.713791
1.638000,-0.513647,-0.711708
1.638500,-0.514002,-0.709625
1.639000,-0.514356,-0.707544
1.639500,-0.514709,-0.705463
1.640000,-0.515060,-0.703382
1.640500,-0.515411,-0.701303
1.641000,-0.515761,-0.699224
1.641500,-0.516109,-0.697146
1.642000,-0.516457,-0.695069
1.642500,-0.516803,-0.692992
1.643000,-0.517149,-0.690917
1.643500,-0.517493,-0.688842
1.644000,-0.517837,-0.686767
1.644500,-0.518179,-0.684694
1.645000,-0.518520,-0.682621
1.645500,-0.518861,-0.680550
1.646000,-0.519200,-0.678478
1.646500,-0.519538,-0.676408
1.647000,-0.519875,-0.674339
1.647500,-0.520211,-0.672270
1.648000,-0.520546,-0.670202
1.648500,-0.520880,-0.668135
1.649000,-0.521213,-0.666068
1.649500,-0.521545,-0.664003
1.650000,-0.521876,-0.661938
1.650500,-0.522206,-0.659874
1.651000,-0.522535,-0.657811
1.651500,-0.522863,-0.655748
1.652000,-0.523190,-0.653687
1.652500,-0.523516,-0.651626
1.653000,-0.523841,-0.649566
1.653500,-0.524164,-0.647507
1.654000,-0.524487,-0.645449
1.654500,-0.524809,-0.643391
1.655000,-0.525129,-0.641334
1.655500,-0.525449,-0.639278
1.656000,-0.525768,-0.637223
1.656500,-0.526085,-0.635169
1.657000,-0.526402,-0.633116
1.657500,-0.526717,-0.631063
1.658000,-0.527032,-0.629011
1.658500,-0.527345,-0.626961
1.659000,-0.527658,-0.624911
1.659500,-0.527969,-0.622861
1.660000,-0.528280,-0.620813
1.660500,-0.528589,-0.618765
1.661000,-0.528897,-0.616719
1.661500,-0.529205,-0.614673
1.662000,-0.529511,-0.612628
1.662500,-0.529816,-0.610584
1.663000,-0.530121,-0.608541
1.663500,-0.530424,-0.606498
1.664000,-0.530726,-0.604457
1.664500,-0.531027,-0.602416
1.665000,-0.531327,-0.600376
1.665500,-0.531627,-0.598337
1.666000,-0.531925,-0.596299
1.666500,-0.532222,-0.594262
1.667000,-0.532518,-0.592226
1.667500,-0.532813,-0.590190
1.668000,-0.533107,-0.588155
1.668500,-0.533400,-0.586122
1.669000,-0.533692,-0.584089
1.669500,-0.533983,-0.582057
1.670000,-0.534273,-0.580026
1.670500,-0.534562,-0.577996
1.671000,-0.534850,-0.575967
1.671500,-0.535137,-0.573938
1.672000,-0.535423,-0.571911
1.672500,-0.535708,-0.569884
1.673000,-0.535992,-0.567859
1.673500,-0.536275,-0.565834
1.674000,-0.536557,-0.563810
1.674500,-0.536838,-0.561787
1.675000,-0.537118,-0.559765
1.675500,-0.537397,-0.557744
1.676000,-0.537674,-0.555724
1.676500,-0.537951,-0.553705
1.677000,-0.538227,-0.551686
1.677500,-0.538502,-0.549669
1.678000,-0.538776,-0.547652
1.678500,-0.539049,-0.545637
1.679000,-0.539320,-0.543622
1.679500,-0.539591,-0.541608
1.680000,-0.539861,-0.539596
1.680500,-0.540130,-0.537584
1.681000,-0.540398,-0.535573
1.681500,-0.540664,-0.533563
1.682000,-0.540930,-0.531554
1.682500,-0.541195,-0.529546
