time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.056000,385.432181,331.331409,-43.389530,-55.435864,716.520721,0.000000
0.056500,381.199665,328.982614,-43.152675,-54.904809,709.950396,0.000000
0.057000,377.124410,326.738574,-42.928076,-54.395482,703.641584,0.000000
0.057500,373.199997,324.596444,-42.715487,-53.907252,697.585041,0.000000
0.058000,369.420225,322.553444,-42.514663,-53.439508,691.771809,0.000000
0.058500,365.779104,320.606863,-42.325367,-52.991653,686.193210,0.000000
0.059000,362.270857,318.754053,-42.147362,-52.563113,680.840841,0.000000
0.059500,358.889909,316.992431,-41.980418,-52.153328,675.706562,0.000000
0.060000,355.630879,315.319479,-41.824304,-51.761754,670.782494,0.000000
0.060500,352.488584,313.732738,-41.678798,-51.387865,666.061011,0.000000
0.061000,349.458023,312.229811,-41.543677,-51.031149,661.534732,0.000000
0.061500,346.534378,310.808357,-41.418723,-50.691111,657.196517,0.000000
0.062000,343.713010,309.466096,-41.303721,-50.367268,653.039459,0.000000
0.062500,340.989446,308.200803,-41.198460,-50.059152,649.056876,0.000000
0.063000,338.359383,307.010309,-41.102730,-49.766310,645.242309,0.000000
0.063500,335.818676,305.892498,-41.016327,-49.488301,641.589512,0.000000
0.064000,333.363340,304.845307,-40.939048,-49.224697,638.092447,0.000000
0.064500,330.989537,303.866725,-40.870694,-48.975081,634.745279,0.000000
0.065000,328.693578,302.954793,-40.811067,-48.739051,631.542368,0.000000
0.065500,326.471914,302.107598,-40.759976,-48.516214,628.478267,0.000000
0.066000,324.321134,301.323280,-40.717230,-48.306189,625.547712,0.000000
0.066500,322.237962,300.600022,-40.682641,-48.108607,622.745620,0.000000
0.067000,320.219246,299.936056,-40.656024,-47.923108,620.067081,0.000000
0.067500,318.261963,299.329657,-40.637199,-47.749342,617.507355,0.000000
0.068000,316.363206,298.779147,-40.625986,-47.586971,615.061865,0.000000
0.068500,314.520186,298.282889,-40.622210,-47.435665,612.726194,0.000000
0.069000,312.730226,297.839288,-40.625698,-47.295103,610.496077,0.000000
0.069500,310.990758,297.446793,-40.636279,-47.164974,608.367401,0.000000
0.070000,309.299317,297.103889,-40.653786,-47.044975,606.336194,0.000000
0.070500,307.653540,296.809103,-40.678055,-46.934811,604.398626,0.000000
0.071000,306.051160,296.561002,-40.708923,-46.834198,602.551003,0.000000
0.071500,304.490007,296.358187,-40.746232,-46.742856,600.789761,0.000000
0.072000,302.967999,296.199298,-40.789825,-46.660516,599.111465,0.000000
0.072500,301.483142,296.083010,-40.839549,-46.586914,597.512799,0.000000
