time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.064000,0.105569,-6.798785,0.073936,0.000000,0.971907
0.064500,0.102167,-6.804488,0.073997,0.000000,0.971907
0.065000,0.098762,-6.809984,0.074057,0.000000,0.971907
0.065500,0.095354,-6.815271,0.074117,0.000000,0.971906
0.066000,0.091944,-6.820349,0.074177,0.000000,0.971906
0.066500,0.088531,-6.825218,0.074237,0.000000,0.971906
0.067000,0.085116,-6.829877,0.074297,0.000000,0.971905
0.067500,0.081699,-6.834326,0.074357,0.000000,0.971905
0.068000,0.078280,-6.838566,0.074417,0.000000,0.971904
0.068500,0.074858,-6.842597,0.074477,0.000000,0.971904
0.069000,0.071435,-6.846420,0.074537,0.000000,0.971904
0.069500,0.068010,-6.850034,0.074597,0.000000,0.971903
0.070000,0.064584,-6.853441,0.074657,0.000000,0.971903
0.070500,0.061155,-6.856642,0.074716,0.000000,0.971903
0.071000,0.057725,-6.859637,0.074776,0.000000,0.971902
0.071500,0.054294,-6.862428,0.074836,0.000000,0.971902
0.072000,0.050862,-6.865016,0.074895,0.000000,0.971902
0.072500,0.047428,-6.867402,0.074955,0.000000,0.971901
0.073000,0.043993,-6.869587,0.075014,0.000000,0.971901
0.073500,0.040557,-6.871572,0.075074,0.000000,0.971901
0.074000,0.037121,-6.873361,0.075133,0.000000,0.971900
0.074500,0.033683,-6.874953,0.075192,0.000000,0.971900
0.075000,0.030245,-6.876350,0.075252,0.000000,0.971900
0.075500,0.026806,-6.877555,0.075311,0.000000,0.971900
0.076000,0.023367,-6.878568,0.075370,0.000000,0.971899
0.076500,0.019927,-6.879393,0.075429,0.000000,0.971899
0.077000,0.016487,-6.880030,0.075488,0.000000,0.971899
0.077500,0.013047,-6.880481,0.075547,0.000000,0.971898
0.078000,0.009607,-6.880749,0.075606,0.000000,0.971898
0.078500,0.006166,-6.880836,0.075665,0.000000,0.971898
0.079000,0.002726,-6.880742,0.075724,0.000000,0.971897
0.079500,-0.000714,-6.880472,0.075782,0.000000,0.971897
0.080000,-0.004154,-6.880026,0.075841,0.000000,0.971897
0.080500,-0.007594,-6.879406,0.075900,0.000000,0.971897
0.081000,-0.011033,-6.878616,0.075958,0.000000,0.971896
0.081500,-0.014472,-6.877656,0.076017,0.000000,0.971896
0.082000,-0.017910,-6.876529,0.076075,0.000000,0.971896
0.082500,-0.021348,-6.875238,0.076134,0.000000,0.971895
0.083000,-0.024785,-6.873783,0.076192,0.000000,0.971895
0.083500,-0.028221,-6.872169,0.076250,0.000000,0.971895
0.084000,-0.031656,-6.870396,0.076309,0.000000,0.971895
0.084500,-0.035091,-6.868467,0.076367,0.000000,0.971894
0.085000,-0.038524,-6.866384,0.076425,0.000000,0.971894
0.085500,-0.041956,-6.864150,0.076483,0.000000,0.971894
0.086000,-0.045387,-6.861765,0.076541,0.000000,0.971893
0.086500,-0.048816,-6.859234,0.076599,0.000000,0.971893
0.087000,-0.052245,-6.856557,0.076657,0.000000,0.971893
0.087500,-0.055671,-6.853738,0.076715,0.000000,0.971893
0.088000,-0.059097,-6.850777,0.076773,0.000000,0.971892
0.088500,-0.062521,-6.847678,0.076831,0.000000,0.971892
0.089000,-0.065943,-6.844442,0.076888,0.000000,0.971892
0.089500,-0.069363,-6.841071,0.076946,0.000000,0.971891
0.090000,-0.072782,-6.837569,0.077004,0.000000,0.971891
0.090500,-0.076199,-6.833936,0.077061,0.000000,0.971891
0.091000,-0.079614,-6.830174,0.077119,0.000000,0.971890
0.091500,-0.083027,-6.826287,0.077176,0.000000,0.971890
0.092000,-0.086439,-6.822276,0.077233,0.000000,0.971890
0.092500,-0.089848,-6.818142,0.077291,0.000000,0.971890
0.093000,-0.093255,-6.813888,0.077348,0.000000,0.971889
0.093500,-0.096659,-6.809517,0.077405,0.000000,0.971889
0.094000,-0.100062,-6.805029,0.077462,0.000000,0.971889
0.094500,-0.103462,-6.800427,0.077519,0.000000,0.971888
0.095000,-0.106860,-6.795712,0.077576,0.000000,0.971888
0.095500,-0.110255,-6.790887,0.077633,0.000000,0.971888
