time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.163000,0.969980,-1.349027,0.059869,0.000000,0.971788
0.163500,0.969305,-1.349923,0.059880,0.000000,0.971788
0.164000,0.968630,-1.350813,0.059891,0.000000,0.971788
0.164500,0.967954,-1.351697,0.059902,0.000000,0.971788
0.165000,0.967278,-1.352575,0.059914,0.000000,0.971788
0.165500,0.966601,-1.353447,0.059925,0.000000,0.971789
0.166000,0.965924,-1.354313,0.059936,0.000000,0.971789
0.166500,0.965246,-1.355173,0.059948,0.000000,0.971789
0.167000,0.964568,-1.356026,0.059959,0.000000,0.971789
0.167500,0.963890,-1.356874,0.059970,0.000000,0.971789
0.168000,0.963211,-1.357716,0.059981,0.000000,0.971789
0.168500,0.962532,-1.358553,0.059993,0.000000,0.971790
0.169000,0.961852,-1.359383,0.060004,0.000000,0.971790
0.169500,0.961172,-1.360207,0.060015,0.000000,0.971790
0.170000,0.960492,-1.361025,0.060027,0.000000,0.971790
0.170500,0.959811,-1.361837,0.060038,0.000000,0.971790
0.171000,0.959129,-1.362644,0.060049,0.000000,0.971790
0.171500,0.958448,-1.363444,0.060061,0.000000,0.971791
0.172000,0.957765,-1.364239,0.060072,0.000000,0.971791
0.172500,0.957083,-1.365028,0.060083,0.000000,0.971791
0.173000,0.956400,-1.365811,0.060095,0.000000,0.971791
0.173500,0.955717,-1.366588,0.060106,0.000000,0.971791
0.174000,0.955033,-1.367359,0.060118,0.000000,0.971791
0.174500,0.954349,-1.368125,0.060129,0.000000,0.971792
0.175000,0.953665,-1.368884,0.060140,0.000000,0.971792
0.175500,0.952980,-1.369638,0.060152,0.000000,0.971792
0.176000,0.952295,-1.370386,0.060163,0.000000,0.971792
0.176500,0.951609,-1.371128,0.060175,0.000000,0.971792
0.177000,0.950923,-1.371865,0.060186,0.000000,0.971792
0.177500,0.950237,-1.372596,0.060197,0.000000,0.971793
0.178000,0.949550,-1.373321,0.060209,0.000000,0.971793
0.178500,0.948863,-1.374040,0.060220,0.000000,0.971793
0.179000,0.948176,-1.374754,0.060232,0.000000,0.971793
0.179500,0.947488,-1.375462,0.060243,0.000000,0.971793
0.180000,0.946800,-1.376164,0.060255,0.000000,0.971793
0.180500,0.946111,-1.376860,0.060266,0.000000,0.971794
0.181000,0.945423,-1.377551,0.060277,0.000000,0.971794
0.181500,0.944734,-1.378236,0.060289,0.000000,0.971794
0.182000,0.944044,-1.378916,0.060300,0.000000,0.971794
0.182500,0.943354,-1.379590,0.060312,0.000000,0.971794
0.183000,0.942664,-1.380258,0.060323,0.000000,0.971794
0.183500,0.941974,-1.380921,0.060335,0.000000,0.971795
0.184000,0.941283,-1.381578,0.060346,0.000000,0.971795
0.184500,0.940592,-1.382230,0.060358,0.000000,0.971795
0.185000,0.939900,-1.382876,0.060369,0.000000,0.971795
0.185500,0.939209,-1.383516,0.060381,0.000000,0.971795
0.186000,0.938517,-1.384151,0.060392,0.000000,0.971795
0.186500,0.937824,-1.384781,0.060404,0.000000,0.971796
0.187000,0.937131,-1.385405,0.060415,0.000000,0.971796
0.187500,0.936438,-1.386023,0.060427,0.000000,0.971796
0.188000,0.935745,-1.386636,0.060438,0.000000,0.971796
0.188500,0.935052,-1.387243,0.060450,0.000000,0.971796
0.189000,0.934358,-1.387845,0.060461,0.000000,0.971796
0.189500,0.933663,-1.388442,0.060473,0.000000,0.971797
0.190000,0.932969,-1.389033,0.060484,0.000000,0.971797
0.190500,0.932274,-1.389618,0.060496,0.000000,0.971797
0.191000,0.931579,-1.390199,0.060507,0.000000,0.971797
0.191500,0.930884,-1.390773,0.060519,0.000000,0.971797
0.192000,0.930188,-1.391343,0.060530,0.000000,0.971797
0.192500,0.929492,-1.391907,0.060542,0.000000,0.971797
0.193000,0.928796,-1.392466,0.060554,0.000000,0.971798
0.193500,0.928099,-1.393019,0.060565,0.000000,0.971798
0.194000,0.927402,-1.393567,0.060577,0.000000,0.971798
0.194500,0.926705,-1.394110,0.060588,0.000000,0.971798
0.195000,0.926008,-1.394647,0.060600,0.000000,0.971798
0.195500,0.925310,-1.395179,0.060611,0.000000,0.971798
0.196000,0.924613,-1.395706,0.060623,0.000000,0.971799
0.196500,0.923914,-1.396228,0.060635,0.000000,0.971799
0.197000,0.923216,-1.396744,0.060646,0.000000,0.971799
0.197500,0.922517,-1.397255,0.060658,0.000000,0.971799
0.198000,0.921819,-1.397761,0.060669,0.000000,0.971799
0.198500,0.921119,-1.398262,0.060681,0.000000,0.971799
0.199000,0.920420,-1.398757,0.060692,0.000000,0.971800
0.199500,0.919720,-1.399247,0.060704,0.000000,0.971800
0.200000,0.919021,-1.399732,0.060716,0.000000,0.971800
0.200500,0.918321,-1.400212,0.060727,0.000000,0.971800
0.201000,0.917620,-1.400687,0.060739,0.000000,0.971800
0.201500,0.916920,-1.401156,0.060751,0.000000,0.971800
0.202000,0.916219,-1.401621,0.060762,0.000000,0.971801
0.202500,0.915518,-1.402080,0.060774,0.000000,0.971801
0.203000,0.914816,-1.402535,0.060785,0.000000,0.971801
0.203500,0.914115,-1.402984,0.060797,0.000000,0.971801
0.204000,0.913413,-1.403428,0.060809,0.000000,0.971801
0.204500,0.912711,-1.403867,0.060820,0.000000,0.971801
0.205000,0.912009,-1.404301,0.060832,0.000000,0.971802
0.205500,0.911307,-1.404730,0.060844,0.000000,0.971802
0.206000,0.910604,-1.405154,0.060855,0.000000,0.971802
0.206500,0.909901,-1.405573,0.060867,0.000000,0.971802
0.207000,0.909198,-1.405987,0.060878,0.000000,0.971802
0.207500,0.908495,-1.406396,0.060890,0.000000,0.971802
0.208000,0.907792,-1.406800,0.060902,0.000000,0.971803
0.208500,0.907088,-1.407199,0.060913,0.000000,0.971803
0.209000,0.906384,-1.407593,0.060925,0.000000,0.971803
0.209500,0.905680,-1.407982,0.060937,0.000000,0.971803
0.210000,0.904976,-1.408366,0.060948,0.000000,0.971803
0.210500,0.904272,-1.408746,0.060960,0.000000,0.971803
0.211000,0.903567,-1.409120,0.060972,0.000000,0.971803
0.211500,0.902863,-1.409490,0.060983,0.000000,0.971804
0.212000,0.902158,-1.409855,0.060995,0.000000,0.971804
0.212500,0.901453,-1.410215,0.061007,0.000000,0.971804
0.213000,0.900747,-1.410570,0.061018,0.000000,0.971804
0.213500,0.900042,-1.410920,0.061030,0.000000,0.971804
0.214000,0.899336,-1.411266,0.061042,0.000000,0.971804
0.214500,0.898630,-1.411606,0.061053,0.000000,0.971805
0.215000,0.897924,-1.411942,0.061065,0.000000,0.971805
0.215500,0.897218,-1.412273,0.061077,0.000000,0.971805
0.216000,0.896512,-1.412600,0.061088,0.000000,0.971805
0.216500,0.895806,-1.412921,0.061100,0.000000,0.971805
0.217000,0.895099,-1.413238,0.061112,0.000000,0.971805
0.217500,0.894392,-1.413550,0.061124,0.000000,0.971806
0.218000,0.893685,-1.413858,0.061135,0.000000,0.971806
0.218500,0.892978,-1.414161,0.061147,0.000000,0.971806
0.219000,0.892271,-1.414459,0.061159,0.000000,0.971806
0.219500,0.891564,-1.414752,0.061170,0.000000,0.971806
0.220000,0.890856,-1.415041,0.061182,0.000000,0.971806
0.220500,0.890148,-1.415325,0.061194,0.000000,0.971807
0.221000,0.889441,-1.415605,0.061205,0.000000,0.971807
0.221500,0.888733,-1.415880,0.061217,0.000000,0.971807
0.222000,0.888025,-1.416150,0.061229,0.000000,0.971807
0.222500,0.887316,-1.416416,0.061241,0.000000,0.971807
