time(s),ankle_torque(Nm),exo_torque(Nm),gravity_torque(Nm),ankle_rtd(Nm/s)
0.203000,-79.161500,0.000000,-55.725180,-389.000000
0.203500,-79.356000,0.000000,-55.734332,-389.000000
0.204000,-79.550500,0.000000,-55.743419,-389.000000
0.204500,-79.745000,0.000000,-55.752441,-389.000000
0.205000,-79.939500,0.000000,-55.761398,-389.000000
0.205500,-80.134000,0.000000,-55.770288,-389.000000
0.206000,-80.328500,0.000000,-55.779112,-389.000000
0.206500,-80.523000,0.000000,-55.787869,-389.000000
0.207000,-80.717500,0.000000,-55.796558,-389.000000
0.207500,-80.912000,0.000000,-55.805178,-389.000000
0.208000,-81.106500,0.000000,-55.813731,-389.000000
0.208500,-81.301000,0.000000,-55.822214,-389.000000
0.209000,-81.495500,0.000000,-55.830627,-389.000000
0.209500,-81.690000,0.000000,-55.838970,-389.000000
0.210000,-81.884500,0.000000,-55.847243,-389.000000
0.210500,-82.079000,0.000000,-55.855445,-389.000000
0.211000,-82.273500,0.000000,-55.863575,-389.000000
0.211500,-82.468000,0.000000,-55.871633,-389.000000
0.212000,-82.662500,0.000000,-55.879618,-389.000000
0.212500,-82.857000,0.000000,-55.887530,-389.000000
0.213000,-83.051500,0.000000,-55.895369,-389.000000
0.213500,-83.246000,0.000000,-55.903133,-389.000000
0.214000,-83.440500,0.000000,-55.910823,-389.000000
0.214500,-83.635000,0.000000,-55.918438,-389.000000
0.215000,-83.829500,0.000000,-55.925978,-389.000000
0.215500,-84.024000,0.000000,-55.933441,-389.000000
0.216000,-84.218500,0.000000,-55.940828,-389.000000
0.216500,-84.413000,0.000000,-55.948138,-389.000000
0.217000,-84.607500,0.000000,-55.955370,-389.000000
0.217500,-84.802000,0.000000,-55.962524,-389.000000
0.218000,-84.996500,0.000000,-55.969599,-389.000000
0.218500,-85.191000,0.000000,-55.976596,-389.000000
0.219000,-85.385500,0.000000,-55.983513,-389.000000
0.219500,-85.580000,0.000000,-55.990350,-389.000000
0.220000,-85.774500,0.000000,-55.997106,-389.000000
0.220500,-85.969000,0.000000,-56.003782,-389.000000
0.221000,-86.163500,0.000000,-56.010375,-389.000000
0.221500,-86.358000,0.000000,-56.016887,-389.000000
0.222000,-86.552500,0.000000,-56.023316,-389.000000
0.222500,-86.747000,0.000000,-56.029663,-389.000000
0.223000,-86.941500,0.000000,-56.035925,-389.000000
0.223500,-87.136000,0.000000,-56.042104,-389.000000
0.224000,-87.330500,0.000000,-56.048198,-389.000000
0.224500,-87.525000,0.000000,-56.054207,-389.000000
0.225000,-87.719500,0.000000,-56.060131,-389.000000
0.225500,-87.914000,0.000000,-56.065968,-389.000000
0.226000,-88.000000,0.000000,-56.071719,-389.000000
0.226500,-88.000000,0.000000,-56.077384,-389.000000
0.227000,-88.000000,0.000000,-56.082965,-389.000000
0.227500,-88.000000,0.000000,-56.088460,-389.000000
0.228000,-88.000000,0.000000,-56.093870,-389.000000
0.228500,-88.000000,0.000000,-56.099197,-389.000000
0.229000,-88.000000,0.000000,-56.104438,-389.000000
0.229500,-88.000000,0.000000,-56.109596,-389.000000
0.230000,-88.000000,0.000000,-56.114670,-389.000000
0.230500,-88.000000,0.000000,-56.119660,-389.000000
0.231000,-88.000000,0.000000,-56.124566,-389.000000
0.231500,-88.000000,0.000000,-56.129388,-389.000000
