time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.052500,393.656309,188.706068,-20.993136,34.834972,582.361165,0.000000
0.053000,392.734218,189.549808,-21.187075,34.622432,582.282733,0.000000
0.053500,391.813222,190.393796,-21.381026,34.409996,582.205649,0.000000
0.054000,390.893331,191.238034,-21.574990,34.197667,582.129929,0.000000
0.054500,389.974555,192.082527,-21.768966,33.985446,582.055584,0.000000
0.055000,389.056902,192.927276,-21.962956,33.773336,581.982626,0.000000
0.055500,388.140378,193.772284,-22.156959,33.561338,581.911061,0.000000
0.056000,387.224988,194.617553,-22.350975,33.349453,581.840898,0.000000
0.056500,386.310736,195.463084,-22.545005,33.137684,581.772140,0.000000
0.057000,385.397623,196.308877,-22.739048,32.926031,581.704791,0.000000
0.057500,384.485651,197.154934,-22.933105,32.714496,581.638851,0.000000
0.058000,383.574819,198.001256,-23.127175,32.503079,581.574321,0.000000
0.058500,382.665126,198.847841,-23.321260,32.291781,581.511199,0.000000
0.059000,381.756569,199.694690,-23.515358,32.080604,581.449483,0.000000
0.059500,380.849146,200.541802,-23.709470,31.869547,581.389168,0.000000
0.060000,379.942851,201.389177,-23.903596,31.658612,581.330249,0.000000
0.060500,379.037680,202.236813,-24.097735,31.447798,581.272720,0.000000
0.061000,378.133628,203.084710,-24.291889,31.237106,581.216575,0.000000
0.061500,377.230687,203.932865,-24.486056,31.026537,581.161803,0.000000
0.062000,376.328850,204.781278,-24.680236,30.816090,581.108398,0.000000
0.062500,375.428109,205.629946,-24.874431,30.605766,581.056348,0.000000
0.063000,374.528456,206.478867,-25.068638,30.395565,581.005644,0.000000
0.063500,373.629882,207.328040,-25.262859,30.185486,580.956273,0.000000
0.064000,372.732377,208.177461,-25.457094,29.975530,580.908224,0.000000
0.064500,371.835932,209.027130,-25.651342,29.765696,580.861485,0.000000
0.065000,370.940535,209.877042,-25.845602,29.555984,580.816042,0.000000
0.065500,370.046177,210.727196,-26.039876,29.346394,580.771882,0.000000
0.066000,369.152846,211.577588,-26.234163,29.136926,580.728991,0.000000
0.066500,368.260531,212.428216,-26.428462,28.927578,580.687354,0.000000
0.067000,367.369219,213.279077,-26.622774,28.718352,580.646956,0.000000
0.067500,366.478900,214.130168,-26.817098,28.509245,580.607783,0.000000
0.068000,365.589560,214.981486,-27.011435,28.300258,580.569819,0.000000
