time(s),ankle_torque(Nm),exo_torque(Nm),gravity_torque(Nm),ankle_rtd(Nm/s)
0.118000,-46.096500,0.000000,-54.884914,-389.000000
0.118500,-46.291000,0.000000,-54.903553,-389.000000
0.119000,-46.485500,0.000000,-54.922213,-389.000000
0.119500,-46.680000,0.000000,-54.940893,-389.000000
0.120000,-46.874500,0.000000,-54.959593,-389.000000
0.120500,-47.069000,0.000000,-54.978313,-389.000000
0.121000,-47.263500,0.000000,-54.997052,-389.000000
0.121500,-47.458000,0.000000,-55.015809,-389.000000
0.122000,-47.652500,0.000000,-55.034585,-389.000000
0.122500,-47.847000,0.000000,-55.053378,-389.000000
0.123000,-48.041500,0.000000,-55.072189,-389.000000
0.123500,-48.236000,0.000000,-55.091016,-389.000000
0.124000,-48.430500,0.000000,-55.109859,-389.000000
0.124500,-48.625000,0.000000,-55.128719,-389.000000
0.125000,-48.819500,0.000000,-55.147593,-389.000000
0.125500,-49.014000,0.000000,-55.166483,-389.000000
0.126000,-49.208500,0.000000,-55.185386,-389.000000
0.126500,-49.403000,0.000000,-55.204304,-389.000000
0.127000,-49.597500,0.000000,-55.223236,-389.000000
0.127500,-49.792000,0.000000,-55.242180,-389.000000
0.128000,-49.986500,0.000000,-55.261137,-389.000000
0.128500,-50.181000,0.000000,-55.280106,-389.000000
0.129000,-50.375500,0.000000,-55.299086,-389.000000
0.129500,-50.570000,0.000000,-55.318078,-389.000000
0.130000,-50.764500,0.000000,-55.337080,-389.000000
0.130500,-50.959000,0.000000,-55.356093,-389.000000
0.131000,-51.153500,0.000000,-55.375115,-389.000000
0.131500,-51.348000,0.000000,-55.394147,-389.000000
0.132000,-51.542500,0.000000,-55.413187,-389.000000
0.132500,-51.737000,0.000000,-55.432236,-389.000000
0.133000,-51.931500,0.000000,-55.451293,-389.000000
0.133500,-52.126000,0.000000,-55.470357,-389.000000
0.134000,-52.320500,0.000000,-55.489428,-389.000000
0.134500,-52.515000,0.000000,-55.508506,-389.000000
0.135000,-52.709500,0.000000,-55.527589,-389.000000
0.135500,-52.904000,0.000000,-55.546678,-389.000000
0.136000,-53.098500,0.000000,-55.565772,-389.000000
0.136500,-53.293000,0.000000,-55.584871,-389.000000
0.137000,-53.487500,0.000000,-55.603974,-389.000000
0.137500,-53.682000,0.000000,-55.623081,-389.000000
0.138000,-53.876500,0.000000,-55.642191,-389.000000
0.138500,-54.071000,0.000000,-55.661303,-389.000000
0.139000,-54.265500,0.000000,-55.680418,-389.000000
0.139500,-54.460000,0.000000,-55.699535,-389.000000
0.140000,-54.654500,0.000000,-55.718653,-389.000000
0.140500,-54.849000,0.000000,-55.737772,-389.000000
0.141000,-55.043500,0.000000,-55.756891,-389.000000
0.141500,-55.238000,0.000000,-55.776011,-389.000000
0.142000,-55.432500,0.000000,-55.795129,-389.000000
0.142500,-55.627000,0.000000,-55.814247,-389.000000
0.143000,-55.821500,0.000000,-55.833364,-389.000000
0.143500,-56.016000,0.000000,-55.852478,-389.000000
0.144000,-56.210500,0.000000,-55.871590,-389.000000
0.144500,-56.405000,0.000000,-55.890699,-389.000000
0.145000,-56.599500,0.000000,-55.909805,-389.000000
0.145500,-56.794000,0.000000,-55.928907,-389.000000
0.146000,-56.988500,0.000000,-55.948005,-389.000000
0.146500,-57.183000,0.000000,-55.967098,-389.000000
0.147000,-57.377500,0.000000,-55.986186,-389.000000
0.147500,-57.572000,0.000000,-56.005268,-389.000000
0.148000,-57.766500,0.000000,-56.024345,-389.000000
0.148500,-57.961000,0.000000,-56.043414,-389.000000
0.149000,-58.155500,0.000000,-56.062477,-389.000000
0.149500,-58.350000,0.000000,-56.081532,-389.000000
0.150000,-58.544500,0.000000,-56.100579,-389.000000
0.150500,-58.739000,0.000000,-56.119617,-389.000000
0.151000,-58.933500,0.000000,-56.138647,-389.000000
0.151500,-59.128000,0.000000,-56.157667,-389.000000
0.152000,-59.322500,0.000000,-56.176677,-389.000000
0.152500,-59.517000,0.000000,-56.195677,-389.000000
0.153000,-59.711500,0.000000,-56.214667,-389.000000
0.153500,-59.906000,0.000000,-56.233645,-389.000000
0.154000,-60.100500,0.000000,-56.252611,-389.000000
0.154500,-60.295000,0.000000,-56.271565,-389.000000
0.155000,-60.489500,0.000000,-56.290506,-389.000000
0.155500,-60.684000,0.000000,-56.309435,-389.000000
0.156000,-60.878500,0.000000,-56.328349,-389.000000
0.156500,-61.073000,0.000000,-56.347250,-389.000000
0.157000,-61.267500,0.000000,-56.366136,-389.000000
0.157500,-61.462000,0.000000,-56.385007,-389.000000
0.158000,-61.656500,0.000000,-56.403862,-389.000000
0.158500,-61.851000,0.000000,-56.422702,-389.000000
0.159000,-62.045500,0.000000,-56.441525,-389.000000
0.159500,-62.240000,0.000000,-56.460331,-389.000000
0.160000,-62.434500,0.000000,-56.479120,-389.000000
0.160500,-62.629000,0.000000,-56.497892,-389.000000
0.161000,-62.823500,0.000000,-56.516644,-389.000000
0.161500,-63.018000,0.000000,-56.535379,-389.000000
0.162000,-63.212500,0.000000,-56.554094,-389.000000
0.162500,-63.407000,0.000000,-56.572789,-389.000000
0.163000,-63.601500,0.000000,-56.591464,-389.000000
0.163500,-63.796000,0.000000,-56.610118,-389.000000
0.164000,-63.990500,0.000000,-56.628752,-389.000000
0.164500,-64.185000,0.000000,-56.647363,-389.000000
0.165000,-64.379500,0.000000,-56.665953,-389.000000
0.165500,-64.574000,0.000000,-56.684521,-389.000000
0.166000,-64.768500,0.000000,-56.703065,-389.000000
0.166500,-64.963000,0.000000,-56.721586,-389.000000
0.167000,-65.157500,0.000000,-56.740083,-389.000000
0.167500,-65.352000,0.000000,-56.758555,-389.000000
0.168000,-65.546500,0.000000,-56.777003,-389.000000
0.168500,-65.741000,0.000000,-56.795426,-389.000000
0.169000,-65.935500,0.000000,-56.813822,-389.000000
0.169500,-66.130000,0.000000,-56.832193,-389.000000
0.170000,-66.324500,0.000000,-56.850537,-389.000000
0.170500,-66.519000,0.000000,-56.868853,-389.000000
0.171000,-66.713500,0.000000,-56.887142,-389.000000
0.171500,-66.908000,0.000000,-56.905403,-389.000000
0.172000,-67.102500,0.000000,-56.923635,-389.000000
0.172500,-67.297000,0.000000,-56.941838,-389.000000
0.173000,-67.491500,0.000000,-56.960012,-389.000000
0.173500,-67.686000,0.000000,-56.978156,-389.000000
0.174000,-67.880500,0.000000,-56.996269,-389.000000
0.174500,-68.075000,0.000000,-57.014351,-389.000000
0.175000,-68.269500,0.000000,-57.032402,-389.000000
0.175500,-68.464000,0.000000,-57.050421,-389.000000
0.176000,-68.658500,0.000000,-57.068408,-389.000000
0.176500,-68.853000,0.000000,-57.086362,-389.000000
0.177000,-69.047500,0.000000,-57.104282,-389.000000
0.177500,-69.242000,0.000000,-57.122169,-389.000000
0.178000,-69.436500,0.000000,-57.140022,-389.000000
0.178500,-69.631000,0.000000,-57.157839,-389.000000
0.179000,-69.825500,0.000000,-57.175622,-389.000000
0.179500,-70.020000,0.000000,-57.193369,-389.000000
0.180000,-70.214500,0.000000,-57.211080,-389.000000
0.180500,-70.409000,0.000000,-57.228755,-389.000000
0.181000,-70.603500,0.000000,-57.246392,-389.000000
0.181500,-70.798000,0.000000,-57.263992,-389.000000
0.182000,-70.992500,0.000000,-57.281554,-389.000000
0.182500,-71.187000,0.000000,-57.299078,-389.000000
0.183000,-71.381500,0.000000,-57.316562,-389.000000
0.183500,-71.576000,0.000000,-57.334007,-389.000000
0.184000,-71.770500,0.000000,-57.351413,-389.000000
0.184500,-71.965000,0.000000,-57.368778,-389.000000
0.185000,-72.159500,0.000000,-57.386102,-389.000000
0.185500,-72.354000,0.000000,-57.403385,-389.000000
0.186000,-72.548500,0.000000,-57.420626,-389.000000
0.186500,-72.743000,0.000000,-57.437825,-389.000000
0.187000,-72.937500,0.000000,-57.454981,-389.000000
0.187500,-73.132000,0.000000,-57.472094,-389.000000
0.188000,-73.326500,0.000000,-57.489163,-389.000000
0.188500,-73.521000,0.000000,-57.506189,-389.000000
0.189000,-73.715500,0.000000,-57.523169,-389.000000
0.189500,-73.910000,0.000000,-57.540105,-389.000000
0.190000,-74.104500,0.000000,-57.556995,-389.000000
0.190500,-74.299000,0.000000,-57.573840,-389.000000
0.191000,-74.493500,0.000000,-57.590637,-389.000000
0.191500,-74.688000,0.000000,-57.607388,-389.000000
0.192000,-74.882500,0.000000,-57.624092,-389.000000
0.192500,-75.077000,0.000000,-57.640747,-389.000000
0.193000,-75.271500,0.000000,-57.657354,-389.000000
0.193500,-75.466000,0.000000,-57.673913,-389.000000
0.194000,-75.660500,0.000000,-57.690422,-389.000000
0.194500,-75.855000,0.000000,-57.706881,-389.000000
0.195000,-76.049500,0.000000,-57.723290,-389.000000
0.195500,-76.244000,0.000000,-57.739648,-389.000000
0.196000,-76.438500,0.000000,-57.755955,-389.000000
0.196500,-76.633000,0.000000,-57.772211,-389.000000
0.197000,-76.827500,0.000000,-57.788414,-389.000000
0.197500,-77.022000,0.000000,-57.804565,-389.000000
0.198000,-77.216500,0.000000,-57.820663,-389.000000
0.198500,-77.411000,0.000000,-57.836707,-389.000000
0.199000,-77.605500,0.000000,-57.852697,-389.000000
0.199500,-77.800000,0.000000,-57.868632,-389.000000
0.200000,-77.994500,0.000000,-57.884513,-389.000000
0.200500,-78.189000,0.000000,-57.900338,-389.000000
0.201000,-78.383500,0.000000,-57.916107,-389.000000
0.201500,-78.578000,0.000000,-57.931820,-389.000000
0.202000,-78.772500,0.000000,-57.947476,-389.000000
0.202500,-78.967000,0.000000,-57.963074,-389.000000
0.203000,-79.161500,0.000000,-57.978615,-389.000000
0.203500,-79.356000,0.000000,-57.994098,-389.000000
0.204000,-79.550500,0.000000,-58.009521,-389.000000
0.204500,-79.745000,0.000000,-58.024886,-389.000000
0.205000,-79.939500,0.000000,-58.040190,-389.000000
0.205500,-80.134000,0.000000,-58.055435,-389.000000
0.206000,-80.328500,0.000000,-58.070618,-389.000000
0.206500,-80.523000,0.000000,-58.085741,-389.000000
0.207000,-80.717500,0.000000,-58.100802,-389.000000
0.207500,-80.912000,0.000000,-58.115801,-389.000000
0.208000,-81.106500,0.000000,-58.130737,-389.000000
0.208500,-81.301000,0.000000,-58.145611,-389.000000
0.209000,-81.495500,0.000000,-58.160420,-389.000000
0.209500,-81.690000,0.000000,-58.175166,-389.000000
0.210000,-81.884500,0.000000,-58.189847,-389.000000
0.210500,-82.079000,0.000000,-58.204463,-389.000000
0.211000,-82.273500,0.000000,-58.219014,-389.000000
0.211500,-82.468000,0.000000,-58.233499,-389.000000
0.212000,-82.662500,0.000000,-58.247917,-389.000000
0.212500,-82.857000,0.000000,-58.262269,-389.000000
0.213000,-83.051500,0.000000,-58.276553,-389.000000
0.213500,-83.246000,0.000000,-58.290770,-389.000000
0.214000,-83.440500,0.000000,-58.304918,-389.000000
0.214500,-83.635000,0.000000,-58.318997,-389.000000
0.215000,-83.829500,0.000000,-58.333007,-389.000000
0.215500,-84.024000,0.000000,-58.346947,-389.000000
0.216000,-84.218500,0.000000,-58.360817,-389.000000
0.216500,-84.413000,0.000000,-58.374616,-389.000000
0.217000,-84.607500,0.000000,-58.388344,-389.000000
0.217500,-84.802000,0.000000,-58.402001,-389.000000
0.218000,-84.996500,0.000000,-58.415585,-389.000000
0.218500,-85.191000,0.000000,-58.429097,-389.000000
0.219000,-85.385500,0.000000,-58.442535,-389.000000
0.219500,-85.580000,0.000000,-58.455900,-389.000000
0.220000,-85.774500,0.000000,-58.469191,-389.000000
0.220500,-85.969000,0.000000,-58.482408,-389.000000
0.221000,-86.163500,0.000000,-58.495549,-389.000000
0.221500,-86.358000,0.000000,-58.508615,-389.000000
0.222000,-86.552500,0.000000,-58.521605,-389.000000
0.222500,-86.747000,0.000000,-58.534518,-389.000000
0.223000,-86.941500,0.000000,-58.547354,-389.000000
0.223500,-87.136000,0.000000,-58.560113,-389.000000
0.224000,-87.330500,0.000000,-58.572794,-389.000000
0.224500,-87.525000,0.000000,-58.585397,-389.000000
0.225000,-87.719500,0.000000,-58.597921,-389.000000
0.225500,-87.914000,0.000000,-58.610365,-389.000000
0.226000,-88.000000,0.000000,-58.622729,-389.000000
0.226500,-88.000000,0.000000,-58.635015,-389.000000
0.227000,-88.000000,0.000000,-58.647222,-389.000000
