time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.123500,270.240253,310.017547,-48.671672,6.996653,580.261315,0.000000
0.124000,269.398576,310.876014,-48.866401,6.801753,580.278052,0.000000
0.124500,268.557011,311.734480,-49.061128,6.606884,580.294897,0.000000
0.125000,267.715557,312.592943,-49.255853,6.412046,580.311847,0.000000
0.125500,266.874212,313.451403,-49.450576,6.217239,580.328902,0.000000
0.126000,266.032973,314.309860,-49.645297,6.022461,580.346057,0.000000
0.126500,265.191839,315.168313,-49.840015,5.827712,580.363311,0.000000
0.127000,264.350808,316.026763,-50.034732,5.632992,580.380662,0.000000
0.127500,263.509879,316.885208,-50.229446,5.438299,580.398108,0.000000
0.128000,262.669049,317.743648,-50.424158,5.243633,580.415647,0.000000
0.128500,261.828317,318.602084,-50.618868,5.048994,580.433276,0.000000
0.129000,260.987682,319.460514,-50.813576,4.854381,580.450995,0.000000
0.129500,260.147141,320.318939,-51.008281,4.659793,580.468800,0.000000
0.130000,259.306694,321.177358,-51.202984,4.465229,580.486691,0.000000
0.130500,258.466339,322.035771,-51.397685,4.270690,580.504666,0.000000
0.131000,257.626074,322.894178,-51.592384,4.076173,580.522722,0.000000
0.131500,256.785898,323.752578,-51.787080,3.881680,580.540858,0.000000
0.132000,255.945810,324.610972,-51.981773,3.687209,580.559073,0.000000
0.132500,255.105808,325.469358,-52.176464,3.492759,580.577366,0.000000
0.133000,254.265891,326.327738,-52.371153,3.298330,580.595733,0.000000
0.133500,253.426058,327.186110,-52.565839,3.103922,580.614175,0.000000
0.134000,252.586307,328.044474,-52.760523,2.909533,580.632690,0.000000
0.134500,251.746638,328.902831,-52.955204,2.715164,580.651275,0.000000
0.135000,250.907048,329.761180,-53.149883,2.520813,580.669931,0.000000
0.135500,250.067538,330.619521,-53.344559,2.326480,580.688655,0.000000
0.136000,249.228105,331.477854,-53.539233,2.132164,580.707447,0.000000
0.136500,248.388749,332.336179,-53.733904,1.937865,580.726305,0.000000
0.137000,247.549469,333.194495,-53.928573,1.743582,580.745227,0.000000
0.137500,246.710263,334.052802,-54.123239,1.549315,580.764214,0.000000
0.138000,245.871131,334.911101,-54.317902,1.355062,580.783263,0.000000
0.138500,245.032072,335.769391,-54.512563,1.160824,580.802373,0.000000
0.139000,244.193084,336.627672,-54.707221,0.966600,580.821544,0.000000
0.139500,243.354166,337.485944,-54.901876,0.772389,580.840774,0.000000
0.140000,242.515319,338.344207,-55.096529,0.578191,580.860063,0.000000
0.140500,241.676540,339.202461,-55.291179,0.384004,580.879409,0.000000
0.141000,240.837830,340.060706,-55.485827,0.189829,580.898812,0.000000
0.141500,239.999187,340.918941,-55.680471,-0.004335,580.918270,0.000000
0.142000,239.160609,341.777167,-55.875113,-0.198488,580.937783,0.000000
0.142500,238.322098,342.635384,-56.069753,-0.392632,580.957350,0.000000
0.143000,237.483651,343.493591,-56.264389,-0.586767,580.976969,0.000000
0.143500,236.645268,344.351789,-56.459023,-0.780894,580.996641,0.000000
0.144000,235.806948,345.209977,-56.653654,-0.975012,581.016364,0.000000
0.144500,234.968691,346.068155,-56.848283,-1.169123,581.036138,0.000000
0.145000,234.130496,346.926324,-57.042908,-1.363227,581.055961,0.000000
0.145500,233.292361,347.784483,-57.237531,-1.557325,581.075834,0.000000
0.146000,232.454287,348.642633,-57.432151,-1.751417,581.095755,0.000000
0.146500,231.616272,349.500773,-57.626768,-1.945504,581.115724,0.000000
0.147000,230.778317,350.358903,-57.821383,-2.139586,581.135739,0.000000
0.147500,229.940420,351.217024,-58.015994,-2.333664,581.155802,0.000000
0.148000,229.102580,352.075134,-58.210603,-2.527739,581.175910,0.000000
0.148500,228.264798,352.933236,-58.405209,-2.721811,581.196063,0.000000
0.149000,227.427073,353.791327,-58.599812,-2.915881,581.216260,0.000000
0.149500,226.589403,354.649409,-58.794413,-3.109948,581.236502,0.000000
0.150000,225.751789,355.507481,-58.989010,-3.304015,581.256787,0.000000
0.150500,224.914229,356.365544,-59.183605,-3.498081,581.277115,0.000000
0.151000,224.076724,357.223597,-59.378197,-3.692147,581.297486,0.000000
0.151500,223.239272,358.081640,-59.572786,-3.886213,581.317898,0.000000
0.152000,222.401874,358.939674,-59.767372,-4.080281,581.338352,0.000000
0.152500,221.564529,359.797698,-59.961955,-4.274350,581.358846,0.000000
0.153000,220.727235,360.655713,-60.156536,-4.468421,581.379381,0.000000
0.153500,219.889994,361.513719,-60.351113,-4.662495,581.399956,0.000000
0.154000,219.052803,362.371715,-60.545688,-4.856572,581.420571,0.000000
0.154500,218.215663,363.229702,-60.740260,-5.050652,581.441224,0.000000
0.155000,217.378574,364.087679,-60.934829,-5.244737,581.461917,0.000000
0.155500,216.541535,364.945647,-61.129395,-5.438828,581.482647,0.000000
0.156000,215.704544,365.803606,-61.323958,-5.632923,581.503416,0.000000
0.156500,214.867603,366.661556,-61.518518,-5.827024,581.524222,0.000000
0.157000,214.030711,367.519497,-61.713076,-6.021132,581.545065,0.000000
0.157500,213.193866,368.377429,-61.907630,-6.215248,581.565945,0.000000
0.158000,212.357069,369.235351,-62.102182,-6.409370,581.586862,0.000000
0.158500,211.520320,370.093265,-62.296731,-6.603501,581.607814,0.000000
0.159000,210.683617,370.951170,-62.491277,-6.797641,581.628803,0.000000
0.159500,209.846961,371.809066,-62.685820,-6.991790,581.649826,0.000000
0.160000,209.010351,372.666954,-62.880360,-7.185949,581.670885,0.000000
0.160500,208.173786,373.524833,-63.074897,-7.380118,581.691979,0.000000
0.161000,207.337267,374.382703,-63.269431,-7.574298,581.713107,0.000000
0.161500,206.500793,375.240565,-63.463962,-7.768489,581.734269,0.000000
0.162000,205.664364,376.098419,-63.658491,-7.962693,581.755466,0.000000
0.162500,204.827979,376.956264,-63.853016,-8.156909,581.776696,0.000000
0.163000,203.991638,377.814101,-64.047539,-8.351138,581.797959,0.000000
0.163500,203.155340,378.671930,-64.242059,-8.545381,581.819256,0.000000
0.164000,202.319086,379.529751,-64.436576,-8.739638,581.840585,0.000000
0.164500,201.482875,380.387564,-64.631089,-8.933909,581.861947,0.000000
0.165000,200.646706,381.245369,-64.825600,-9.128196,581.883342,0.000000
0.165500,199.810579,382.103166,-65.020108,-9.322499,581.904768,0.000000
0.166000,198.974495,382.960955,-65.214613,-9.516818,581.926227,0.000000
0.166500,198.138452,383.818737,-65.409116,-9.711154,581.947717,0.000000
0.167000,197.302450,384.676511,-65.603615,-9.905507,581.969239,0.000000
0.167500,196.466489,385.534278,-65.798111,-10.099878,581.990791,0.000000
0.168000,195.630569,386.392037,-65.992605,-10.294268,582.012375,0.000000
0.168500,194.794690,387.249789,-66.187095,-10.488677,582.033990,0.000000
0.169000,193.958850,388.107534,-66.381583,-10.683105,582.055635,0.000000
0.169500,193.123050,388.965272,-66.576067,-10.877553,582.077311,0.000000
0.170000,192.287290,389.823003,-66.770549,-11.072022,582.099017,0.000000
0.170500,191.451569,390.680727,-66.965028,-11.266513,582.120753,0.000000
0.171000,190.615887,391.538444,-67.159504,-11.461025,582.142519,0.000000
0.171500,189.780244,392.396154,-67.353977,-11.655559,582.164314,0.000000
0.172000,188.944639,393.253858,-67.548447,-11.850116,582.186139,0.000000
0.172500,188.109072,394.111556,-67.742914,-12.044696,582.207993,0.000000
0.173000,187.273542,394.969247,-67.937378,-12.239300,582.229877,0.000000
0.173500,186.438051,395.826932,-68.131839,-12.433929,582.251789,0.000000
0.174000,185.602596,396.684610,-68.326298,-12.628582,582.273730,0.000000
0.174500,184.767179,397.542283,-68.520753,-12.823261,582.295700,0.000000
0.175000,183.931798,398.399949,-68.715205,-13.017966,582.317698,0.000000
0.175500,183.096454,399.257610,-68.909655,-13.212698,582.339724,0.000000
0.176000,182.261146,400.115265,-69.104101,-13.407456,582.361778,0.000000
0.176500,181.425874,400.972914,-69.298545,-13.602243,582.383861,0.000000
0.177000,180.590637,401.830558,-69.492986,-13.797057,582.405971,0.000000
0.177500,179.755436,402.688196,-69.687424,-13.991900,582.428108,0.000000
0.178000,178.920270,403.545829,-69.881858,-14.186772,582.450274,0.000000
0.178500,178.085139,404.403456,-70.076290,-14.381674,582.472466,0.000000
0.179000,177.250042,405.261079,-70.270719,-14.576606,582.494686,0.000000
0.179500,176.414980,406.118696,-70.465145,-14.771570,582.516932,0.000000
0.180000,175.579952,406.976308,-70.659569,-14.966564,582.539206,0.000000
0.180500,174.744958,407.833916,-70.853989,-15.161590,582.561506,0.000000
0.181000,173.909998,408.691519,-71.048406,-15.356649,582.583833,0.000000
0.181500,173.075070,409.549117,-71.242820,-15.551741,582.606186,0.000000
0.182000,172.240176,410.406711,-71.437232,-15.746866,582.628565,0.000000
0.182500,171.405315,411.264300,-71.631640,-15.942025,582.650971,0.000000
0.183000,170.570487,412.121885,-71.826046,-16.137219,582.673402,0.000000
0.183500,169.735690,412.979466,-72.020449,-16.332448,582.695860,0.000000
0.184000,168.900926,413.837043,-72.214848,-16.527713,582.718343,0.000000
0.184500,168.066194,414.694616,-72.409245,-16.723013,582.740852,0.000000
0.185000,167.231493,415.552185,-72.603639,-16.918351,582.763386,0.000000
0.185500,166.396824,416.409750,-72.798030,-17.113726,582.785945,0.000000
