time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.125500,6.037816,3.485083,-0.021056,0.000000,0.966857
0.126000,6.039560,3.487912,-0.021090,0.000000,0.966854
0.126500,6.041305,3.490654,-0.021123,0.000000,0.966850
0.127000,6.043052,3.493309,-0.021156,0.000000,0.966847
0.127500,6.044800,3.495876,-0.021189,0.000000,0.966844
0.128000,6.046549,3.498354,-0.021222,0.000000,0.966840
0.128500,6.048300,3.500744,-0.021256,0.000000,0.966837
0.129000,6.050051,3.503044,-0.021289,0.000000,0.966834
0.129500,6.051804,3.505255,-0.021322,0.000000,0.966830
0.130000,6.053557,3.507374,-0.021356,0.000000,0.966827
0.130500,6.055312,3.509403,-0.021389,0.000000,0.966824
0.131000,6.057068,3.511341,-0.021422,0.000000,0.966820
0.131500,6.058824,3.513186,-0.021456,0.000000,0.966817
0.132000,6.060582,3.514939,-0.021489,0.000000,0.966814
0.132500,6.062340,3.516599,-0.021523,0.000000,0.966810
0.133000,6.064099,3.518167,-0.021556,0.000000,0.966807
0.133500,6.065859,3.519640,-0.021590,0.000000,0.966804
0.134000,6.067620,3.521020,-0.021623,0.000000,0.966800
0.134500,6.069381,3.522305,-0.021657,0.000000,0.966797
0.135000,6.071142,3.523495,-0.021690,0.000000,0.966794
0.135500,6.072905,3.524590,-0.021724,0.000000,0.966790
0.136000,6.074668,3.525590,-0.021757,0.000000,0.966787
0.136500,6.076431,3.526494,-0.021791,0.000000,0.966784
0.137000,6.078194,3.527302,-0.021824,0.000000,0.966780
0.137500,6.079958,3.528013,-0.021858,0.000000,0.966777
0.138000,6.081723,3.528628,-0.021892,0.000000,0.966774
0.138500,6.083487,3.529145,-0.021925,0.000000,0.966770
0.139000,6.085252,3.529565,-0.021959,0.000000,0.966767
0.139500,6.087017,3.529888,-0.021992,0.000000,0.966764
0.140000,6.088782,3.530113,-0.022026,0.000000,0.966760
0.140500,6.090547,3.530239,-0.022060,0.000000,0.966757
0.141000,6.092312,3.530268,-0.022093,0.000000,0.966753
0.141500,6.094077,3.530197,-0.022127,0.000000,0.966750
0.142000,6.095842,3.530028,-0.022160,0.000000,0.966747
0.142500,6.097607,3.529760,-0.022194,0.000000,0.966743
0.143000,6.099372,3.529392,-0.022228,0.000000,0.966740
0.143500,6.101137,3.528925,-0.022261,0.000000,0.966737
0.144000,6.102901,3.528358,-0.022295,0.000000,0.966733
0.144500,6.104665,3.527691,-0.022328,0.000000,0.966730
