time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.052500,479.739068,95.643965,6.871012,-57.905281,575.406118,0.000000
0.053000,480.058852,95.279868,6.946849,-57.744980,575.362234,0.000000
0.053500,480.379360,94.916103,7.022674,-57.585050,575.319396,0.000000
0.054000,480.700596,94.552674,7.098486,-57.425492,575.277614,0.000000
0.054500,481.022567,94.189583,7.174286,-57.266305,575.236897,0.000000
0.055000,481.345278,93.826832,7.250073,-57.107488,575.197250,0.000000
0.055500,481.668731,93.464424,7.325847,-56.949041,575.158679,0.000000
0.056000,481.992928,93.102359,7.401607,-56.790964,575.121188,0.000000
0.056500,482.317871,92.740637,7.477354,-56.633253,575.084777,0.000000
0.057000,482.643560,92.379261,7.553088,-56.475910,575.049449,0.000000
0.057500,482.969993,92.018229,7.628808,-56.318931,575.015202,0.000000
0.058000,483.297169,91.657542,7.704514,-56.162315,574.982034,0.000000
0.058500,483.625085,91.297200,7.780206,-56.006061,574.949944,0.000000
0.059000,483.953739,90.937201,7.855885,-55.850166,574.918926,0.000000
0.059500,484.283126,90.577544,7.931549,-55.694628,574.888976,0.000000
0.060000,484.613242,90.218229,8.007199,-55.539446,574.860088,0.000000
0.060500,484.944081,89.859253,8.082836,-55.384616,574.832257,0.000000
0.061000,485.275638,89.500616,8.158458,-55.230136,574.805473,0.000000
0.061500,485.607907,89.142314,8.234066,-55.076004,574.779730,0.000000
0.062000,485.940880,88.784346,8.309660,-54.922218,574.755019,0.000000
0.062500,486.274551,88.426710,8.385240,-54.768774,574.731329,0.000000
0.063000,486.608912,88.069403,8.460806,-54.615669,574.708652,0.000000
0.063500,486.943955,87.712423,8.536358,-54.462902,574.686976,0.000000
0.064000,487.279672,87.355766,8.611896,-54.310468,574.666292,0.000000
0.064500,487.616054,86.999431,8.687419,-54.158365,574.646586,0.000000
0.065000,487.953092,86.643413,8.762929,-54.006591,574.627848,0.000000
0.065500,488.290777,86.287709,8.838426,-53.855141,574.610066,0.000000
0.066000,488.629099,85.932318,8.913908,-53.704013,574.593226,0.000000
0.066500,488.968050,85.577234,8.989377,-53.553204,574.577317,0.000000
0.067000,489.307619,85.222455,9.064832,-53.402711,574.562325,0.000000
0.067500,489.647797,84.867978,9.140273,-53.252531,574.548236,0.000000
0.068000,489.988572,84.513798,9.215701,-53.102660,574.535038,0.000000
0.068500,490.329936,84.159913,9.291116,-52.953095,574.522716,0.000000
0.069000,490.671878,83.806318,9.366517,-52.803833,574.511257,0.000000
0.069500,491.014387,83.453010,9.441905,-52.654871,574.500647,0.000000
0.070000,491.357453,83.099985,9.517281,-52.506206,574.490871,0.000000
0.070500,491.701066,82.747239,9.592643,-52.357835,574.481916,0.000000
0.071000,492.045214,82.394769,9.667992,-52.209753,574.473768,0.000000
0.071500,492.389888,82.042570,9.743329,-52.061959,574.466411,0.000000
0.072000,492.735077,81.690639,9.818653,-51.914449,574.459833,0.000000
0.072500,493.080771,81.338973,9.893965,-51.767220,574.454017,0.000000
0.073000,493.426958,80.987566,9.969264,-51.620268,574.448951,0.000000
0.073500,493.773628,80.636416,10.044551,-51.473591,574.444620,0.000000
0.074000,494.120772,80.285518,10.119826,-51.327185,574.441010,0.000000
0.074500,494.468377,79.934869,10.195089,-51.181048,574.438106,0.000000
0.075000,494.816435,79.584464,10.270341,-51.035176,574.435894,0.000000
0.075500,495.164934,79.234300,10.345580,-50.889567,574.434361,0.000000
0.076000,495.513864,78.884374,10.420808,-50.744216,574.433492,0.000000
0.076500,495.863216,78.534680,10.496025,-50.599122,574.433273,0.000000
0.077000,496.212979,78.185217,10.571230,-50.454281,574.433691,0.000000
0.077500,496.563143,77.835978,10.646424,-50.309690,574.434731,0.000000
0.078000,496.913697,77.486962,10.721607,-50.165346,574.436381,0.000000
0.078500,497.264634,77.138164,10.796780,-50.021248,574.438626,0.000000
0.079000,497.615941,76.789581,10.871941,-49.877390,574.441454,0.000000
0.079500,497.967611,76.441209,10.947092,-49.733772,574.444852,0.000000
0.080000,498.319633,76.093043,11.022233,-49.590389,574.448805,0.000000
0.080500,498.671998,75.745082,11.097363,-49.447240,574.453302,0.000000
0.081000,499.024697,75.397321,11.172483,-49.304322,574.458329,0.000000
0.081500,499.377720,75.049756,11.247593,-49.161631,574.463874,0.000000
0.082000,499.731059,74.702384,11.322694,-49.019165,574.469925,0.000000
0.082500,500.084705,74.355203,11.397784,-48.876922,574.476469,0.000000
0.083000,500.438648,74.008207,11.472865,-48.734899,574.483493,0.000000
0.083500,500.792880,73.661395,11.547937,-48.593094,574.490987,0.000000
0.084000,501.147393,73.314762,11.622999,-48.451503,574.498939,0.000000
0.084500,501.502179,72.968305,11.698052,-48.310125,574.507336,0.000000
0.085000,501.857228,72.622022,11.773096,-48.168956,574.516167,0.000000
0.085500,502.212533,72.275909,11.848131,-48.027996,574.525421,0.000000
0.086000,502.568085,71.929962,11.923157,-47.887240,574.535087,0.000000
0.086500,502.923878,71.584179,11.998174,-47.746687,574.545155,0.000000
0.087000,503.279903,71.238557,12.073183,-47.606335,574.555612,0.000000
0.087500,503.636152,70.893093,12.148184,-47.466181,574.566450,0.000000
0.088000,503.992619,70.547783,12.223176,-47.326223,574.577656,0.000000
0.088500,504.349295,70.202625,12.298160,-47.186459,574.589222,0.000000
0.089000,504.706174,69.857616,12.373137,-47.046887,574.601138,0.000000
0.089500,505.063248,69.512753,12.448105,-46.907504,574.613392,0.000000
0.090000,505.420511,69.168034,12.523066,-46.768309,574.625976,0.000000
0.090500,505.777956,68.823455,12.598018,-46.629299,574.638881,0.000000
0.091000,506.135576,68.479014,12.672964,-46.490472,574.652096,0.000000
0.091500,506.493364,68.134708,12.747902,-46.351827,574.665613,0.000000
0.092000,506.851314,67.790535,12.822833,-46.213361,574.679423,0.000000
0.092500,507.209421,67.446492,12.897756,-46.075072,574.693517,0.000000
0.093000,507.567677,67.102577,12.972673,-45.936960,574.707886,0.000000
0.093500,507.926076,66.758787,13.047582,-45.799021,574.722522,0.000000
0.094000,508.284614,66.415119,13.122485,-45.661253,574.737417,0.000000
0.094500,508.643283,66.071572,13.197381,-45.523656,574.752563,0.000000
0.095000,509.002079,65.728144,13.272271,-45.386228,574.767951,0.000000
0.095500,509.360995,65.384831,13.347153,-45.248966,574.783575,0.000000
0.096000,509.720027,65.041631,13.422030,-45.111868,574.799425,0.000000
0.096500,510.079169,64.698543,13.496900,-44.974934,574.815495,0.000000
0.097000,510.438416,64.355565,13.571764,-44.838162,574.831778,0.000000
0.097500,510.797763,64.012693,13.646622,-44.701550,574.848267,0.000000
0.098000,511.157205,63.669926,13.721474,-44.565096,574.864953,0.000000
0.098500,511.516736,63.327263,13.796320,-44.428798,574.881832,0.000000
0.099000,511.876353,62.984700,13.871161,-44.292657,574.898895,0.000000
0.099500,512.236051,62.642237,13.945995,-44.156669,574.916136,0.000000
0.100000,512.595825,62.299871,14.020824,-44.020833,574.933550,0.000000
0.100500,512.955670,61.957600,14.095648,-43.885148,574.951129,0.000000
0.101000,513.315583,61.615423,14.170466,-43.749613,574.968868,0.000000
0.101500,513.675560,61.273337,14.245279,-43.614226,574.986761,0.000000
0.102000,514.035595,60.931342,14.320086,-43.478985,575.004801,0.000000
0.102500,514.395686,60.589434,14.394888,-43.343890,575.022984,0.000000
0.103000,514.755828,60.247613,14.469685,-43.208939,575.041303,0.000000
0.103500,515.116017,59.905878,14.544478,-43.074131,575.059754,0.000000
0.104000,515.476250,59.564225,14.619265,-42.939464,575.078330,0.000000
