time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.092500,-6.116152,11.470939,0.172748,0.000000,0.966618
0.093000,-6.110430,11.442850,0.172660,0.000000,0.966627
0.093500,-6.104723,11.414921,0.172572,0.000000,0.966637
0.094000,-6.099029,11.387151,0.172484,0.000000,0.966646
0.094500,-6.093350,11.359538,0.172396,0.000000,0.966655
0.095000,-6.087683,11.332081,0.172308,0.000000,0.966664
0.095500,-6.082031,11.304776,0.172221,0.000000,0.966674
0.096000,-6.076392,11.277624,0.172134,0.000000,0.966683
0.096500,-6.070767,11.250621,0.172047,0.000000,0.966692
0.097000,-6.065155,11.223767,0.171960,0.000000,0.966701
0.097500,-6.059557,11.197059,0.171874,0.000000,0.966710
0.098000,-6.053971,11.170495,0.171787,0.000000,0.966719
0.098500,-6.048399,11.144075,0.171701,0.000000,0.966728
0.099000,-6.042840,11.117796,0.171615,0.000000,0.966737
0.099500,-6.037295,11.091657,0.171529,0.000000,0.966746
0.100000,-6.031762,11.065656,0.171444,0.000000,0.966755
0.100500,-6.026242,11.039791,0.171358,0.000000,0.966764
0.101000,-6.020735,11.014061,0.171273,0.000000,0.966773
0.101500,-6.015241,10.988465,0.171188,0.000000,0.966782
0.102000,-6.009759,10.963000,0.171103,0.000000,0.966791
0.102500,-6.004290,10.937666,0.171019,0.000000,0.966800
0.103000,-5.998834,10.912461,0.170934,0.000000,0.966808
0.103500,-5.993390,10.887383,0.170850,0.000000,0.966817
0.104000,-5.987959,10.862431,0.170766,0.000000,0.966826
0.104500,-5.982540,10.837603,0.170682,0.000000,0.966834
0.105000,-5.977134,10.812899,0.170598,0.000000,0.966843
0.105500,-5.971740,10.788317,0.170515,0.000000,0.966852
0.106000,-5.966358,10.763855,0.170431,0.000000,0.966860
0.106500,-5.960988,10.739512,0.170348,0.000000,0.966869
0.107000,-5.955630,10.715287,0.170265,0.000000,0.966878
0.107500,-5.950285,10.691179,0.170182,0.000000,0.966886
0.108000,-5.944951,10.667186,0.170100,0.000000,0.966895
0.108500,-5.939629,10.643307,0.170017,0.000000,0.966903
0.109000,-5.934320,10.619541,0.169935,0.000000,0.966912
0.109500,-5.929022,10.595887,0.169853,0.000000,0.966920
